,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
23,Melanie,0.667,1972-02-26,0.412,none,folk,1.0,1.0,24,3tm6LVXZJg0lG4hQm5ytrT,83.816,4.0,Brand New Key,0.82
24,Jerry Butler,0.465,1972-02-26,0.535,Brenda Lee Eager,brill building pop,4.0,0.0,25,1ljRPpImL8vWrF3kA1H8V0,140.251,4.0,Ain't Understanding Mellow,0.66
25,Betty Wright,0.865,1972-02-26,0.652,none,classic soul,5.0,1.0,26,6uqTETWok9npbL4c9cuLVh,90.081,4.0,Clean Up Woman,0.829
26,Paul Simon,0.712,1972-02-26,0.632,none,classic rock,9.0,1.0,27,5vZ1BKMSLgrxxPYGMR904n,119.931,4.0,Mother And Child Reunion,0.764
27,Wilson Pickett,0.683,1972-02-26,0.614,none,adult standards,10.0,1.0,28,3dn1G2lFHnMSxqO3Ligfso,120.108,4.0,Fire And Water,0.934
28,Grand Funk Railroad,0.394,1972-02-26,0.901,none,album rock,0.0,1.0,29,2Htzo9H8K5Kjf6tBoEUVS0,170.187,4.0,Footstompin' Music,0.595
29,The English Congregation,2.0,1972-02-26,2.0,none,NA,2.0,2.0,30,NA,2.0,2.0,Softly Whispering I Love You,2.0
30,Joe Tex,0.633,1972-02-26,0.605,none,northern soul,8.0,1.0,31,15en5xAk3uORkyA01e6pIO,187.913,4.0,I Gotcha,0.972
31,B.J. Thomas,0.534,1972-02-26,0.228,none,adult standards,7.0,1.0,32,4GjON2N4oA52nucKS4wRoO,108.233,4.0,Rock And Roll Lullaby,0.539
32,Addrisi Brothers,0.415,1972-02-26,0.5,none,NA,8.0,1.0,33,2PWofzdzoKXyLG7vZGIP2u,82.693,4.0,We've Got To Get It On Again,0.561
33,Melanie,0.491,1972-02-26,0.443,none,folk,10.0,1.0,34,7zzme6UyNlgkBY4D8TZMHN,134.145,4.0,Ring The Living Bell,0.63
34,Sly,0.857,1972-02-26,0.645,The Family Stone,brill building pop,3.0,0.0,35,0yMhprf2FVbT9Aew8DPbkm,103.847,4.0,Runnin' Away,0.961
35,Melanie,0.516,1972-02-26,0.328,none,folk,7.0,1.0,36,1dUF0aYD4v29OwTkQbWNOu,136.166,4.0,The Nickel Song,0.464
36,Joe Cocker,2.0,1972-02-26,2.0,none,NA,2.0,2.0,37,NA,2.0,2.0,Feeling Alright,2.0
37,James Brown,2.0,1972-02-26,2.0,none,NA,2.0,2.0,38,NA,2.0,2.0,Talking Loud And Saying Nothing - Part I,2.0
38,Detroit Emeralds,0.671,1972-02-26,0.495,none,classic soul,6.0,0.0,39,5Gzrxw46FZSiKlUsrNKYpi,81.473,4.0,"You Want It, You Got It",0.498
39,Charley Pride,0.686,1972-02-26,0.512,none,country,4.0,1.0,40,1gNUf7ItWfqwFrpDWzYcYY,131.794,4.0,Kiss An Angel Good Mornin',0.876
40,Jonathan Edwards,0.705,1972-02-26,0.359,none,folk rock,10.0,1.0,41,3Xd39NB1rifow2RDNVgSFp,125.31,4.0,Sunshine,0.837
41,Bobby Womack,0.445,1972-02-26,0.503,Peace,classic soul,2.0,1.0,42,4AyB3hSo4mxo97NkwlrYmn,106.342,4.0,That's The Way I Feel About Cha,0.681
42,Redbone,0.821,1972-02-26,0.565,none,native american,5.0,0.0,43,6yXcmVKGjFofPWvW9ustQX,120.464,4.0,The Witch Queen Of New Orleans,0.736
43,Elvis Presley,0.281,1972-02-26,0.209,none,christmas,2.0,1.0,44,3xahstzELWc2PccxBN7zZV,90.317,3.0,Until It's Time For You To Go,0.215
44,Santana,0.576,1972-02-26,0.687,none,blues-rock,0.0,1.0,45,3pPnys7mGV0DQkQoxmovXi,111.034,4.0,No One To Depend On,0.73
45,Rod Stewart,0.491,1972-02-26,0.443,none,adult standards,3.0,1.0,46,7tJISdZShHU67syxPUcXXG,78.578,4.0,Handbags And Gladrags,0.229
46,America,0.654,1972-02-26,0.506,none,adult standards,11.0,0.0,47,54eZmuggBFJbV7k248bTTt,123.179,4.0,A Horse With No Name,0.831
47,Yes,0.41,1972-02-26,0.761,none,album rock,4.0,0.0,48,0YveezON7jpiaHA8fnUHxN,132.889,4.0,Roundabout,0.391
48,J.J. Cale,0.818,1972-02-26,0.0839,none,blues,11.0,1.0,49,7FgjfoVQ6Wn1Nm53N5Upn8,96.211,4.0,Crazy Mama,0.505
49,Frank Mills,0.326,1972-02-26,0.486,none,NA,4.0,1.0,50,1xz8xkGTqxH6MlWB5yohoV,170.296,4.0,"Love Me, Love Me Love",0.781
50,Denise LaSalle,0.909,1972-02-26,0.627,none,classic soul,11.0,0.0,51,2ExN8kNG896WKyHwViQkwK,111.757,4.0,Now Run And Tell That,0.945
51,David Cassidy,0.365,1972-02-26,0.295,none,bubblegum pop,1.0,1.0,52,1DZN6RZKbKdiewj3o1WLbL,87.295,4.0,Could It Be Forever,0.341
52,The Emotions,0.55,1972-02-26,0.182,none,chicago soul,1.0,1.0,53,4fcEcpfE7N9sDR7TReFtC0,93.647,3.0,Show Me How,0.226
53,The Raiders,0.573,1972-02-26,0.795,none,brill building pop,0.0,1.0,54,1TiL0dsmaBgpa46OKKB2ny,138.437,4.0,Country Wine,0.844
54,The 5th Dimension,0.372,1972-02-26,0.52,none,adult standards,0.0,0.0,55,1LejPFshcBbPexpLUX6l1p,154.674,4.0,Together Let's Find Love,0.448
55,Michel Legrand,0.442,1972-02-26,0.401,none,chanson,9.0,1.0,56,4dMYbm1QGwyaxlop28qLcj,86.164,4.0,Brian's Song,0.316
56,The Bar-Kays,0.73,1972-02-26,0.715,none,classic soul,7.0,0.0,57,17SB0fBIRR9EyXr1FHQo5H,116.674,4.0,Son Of Shaft,0.744
57,Rufus Thomas,2.0,1972-02-26,2.0,none,NA,2.0,2.0,58,NA,2.0,2.0,Do The Funky Penguin Part I,2.0
58,The Grass Roots,0.587,1972-02-26,0.666,none,album rock,9.0,1.0,59,2C4UsHwQDWAk2oesd4HakO,128.109,4.0,Glory Bound,0.87
59,Donny Osmond,0.414,1972-02-26,0.681,none,bubblegum pop,1.0,1.0,60,7HWH4kGaHR3ZwKNFPT4dSW,102.338,3.0,Puppy Love,0.538
60,Black Sabbath,0.336,1972-02-26,0.792,none,album rock,9.0,1.0,61,3IOQZRcEkplCXg6LofKqE9,155.588,4.0,Iron Man,0.425
61,Bobby Vinton,2.0,1972-02-26,2.0,none,NA,2.0,2.0,62,NA,2.0,2.0,Every Day Of My Life,2.0
62,Dennis Coffey,0.618,1972-02-26,0.931,The Detroit Guitar Band,NA,8.0,1.0,63,6mz74lhzaQfsj2rlTmJkQM,112.761,4.0,Taurus,0.857
63,The Dramatics,0.304,1972-02-26,0.526,none,classic soul,8.0,0.0,64,6aKFAhG7hCy71wLDMKjP5G,72.886,4.0,In The Rain,0.554
64,War,0.679,1972-02-26,0.619,none,classic soul,4.0,0.0,65,79bFISfLM4YH2sWJba0vIX,89.327,4.0,Slippin' Into Darkness,0.671
65,Shirley Bassey,0.48,1972-02-26,0.447,none,adult standards,4.0,0.0,66,3Tp3nTswQmMzmQRqZu4iM2,96.771,4.0,Diamonds Are Forever,0.255
66,The JB's,2.0,1972-02-26,2.0,none,NA,2.0,2.0,67,NA,2.0,2.0,Gimme Some More,2.0
67,Little Milton,0.705,1972-02-26,0.74,none,blues,8.0,1.0,68,1AW3odaoNryctebMUlD2tt,91.257,4.0,That's What Love Will Make You Do,0.751
68,Isaac Hayes,0.672,1972-02-26,0.347,none,classic soul,5.0,0.0,69,53PDh1XdX2WnawKF592jbp,151.12,4.0,Do Your Thing,0.85
69,The Persuaders,0.647,1972-02-26,0.443,none,classic soul,9.0,0.0,70,3q9e1qjPQAqZOQLR2BBqVK,133.296,4.0,Love Gonna Pack Up (And Walk Out),0.77
70,Goose Creek Symphony,0.486,1972-02-26,0.41,none,NA,4.0,1.0,71,2uHWLH7bnYPlWSWe6AfHiO,88.824,4.0,(Oh Lord Won't You Buy Me A) Mercedes Benz,0.926
71,Edgar Winter's White Trash,0.678,1972-02-26,0.854,none,blues-rock,4.0,1.0,72,6xyA3dyXzbyme6pDyuG8zG,129.638,4.0,Keep Playin' That Rock 'N' Roll,0.962
72,The Honey Cone,2.0,1972-02-26,2.0,none,NA,2.0,2.0,73,NA,2.0,2.0,The Day I Found Myself,2.0
73,Terry Black,0.255,1972-02-26,0.656,Laurel Ward,NA,1.0,1.0,74,5cSGansPRulanMCZx5vu6Z,195.789,3.0,Goin' Down (On The Road To L.A.),0.926
74,Johnnie Taylor (The Soul Philosopher),2.0,1972-02-26,2.0,none,NA,2.0,2.0,75,NA,2.0,2.0,Standing In For Jody,2.0
75,Lunar Funk,2.0,1972-02-26,2.0,none,NA,2.0,2.0,76,NA,2.0,2.0,Mr. Penguin-Pt. I,2.0
76,Potliquor,0.36,1972-02-26,0.784,none,NA,5.0,1.0,77,3UHSbjTOdqvqdLV0asr7HC,169.298,4.0,Cheer,0.889
77,Sonny,0.605,1972-02-26,0.321,Cher,adult standards,8.0,1.0,78,3X1a60iOm7XAJ1ZT1w2TVq,135.461,4.0,A Cowboys Work Is Never Done,0.597
78,The Stylistics ,0.373,1972-02-26,0.505,"Russell Thompkins,Jr.",adult standards,3.0,1.0,79,7ws9OSmWx1txRJpavsfSIm,141.146,4.0,"Betcha By Golly, Wow",0.438
79,Lynn Anderson,0.327,1972-02-26,0.304,none,country gospel,8.0,0.0,80,4Faj3z5c46ypBeWE9sjMgF,105.206,3.0,Cry,0.32
80,The Mamas,0.678,1972-02-26,0.489,The Papas,brill building pop,6.0,1.0,81,4NzASIDY35X48lUSOV7URZ,81.451,4.0,Step Out,0.917
81,Bobby Bland,0.337,1972-02-26,0.332,none,blues,0.0,1.0,82,5T0C8D7pcJIc9V8PxmQWBm,184.215,3.0,Do What You Set Out To Do,0.424
82,Grin,0.509,1972-02-26,0.715,none,NA,4.0,1.0,83,7dvfrqZcjg94mbnHMZ77m3,123.542,4.0,White Lies,0.949
83,The Undisputed Truth,0.72,1972-02-26,0.867,none,classic soul,0.0,0.0,84,5iwSn79TFeU8e8FhlMdAjt,131.983,4.0,What It Is,0.543
84,The Nite-Liters,0.642,1972-02-26,0.977,none,NA,4.0,1.0,85,7kT9WA3luyywe5cW2VEExS,158.037,4.0,Afro-Strut,0.96
85,Paul Williams,0.346,1972-02-26,0.322,none,NA,2.0,1.0,86,21ndcN4sDXexokLMqbjqJm,77.71,4.0,Waking Up Alone,0.165
86,The Fantastics,2.0,1972-02-26,2.0,none,NA,2.0,2.0,87,NA,2.0,2.0,(Love Me) Love The Life I Lead,2.0
87,Gallery,0.7,1972-02-26,0.883,none,bubblegum pop,9.0,1.0,88,73ISKcMWouqTzAbZD4GkLx,132.359,4.0,Nice To Be With You,0.97
88,Manfred Mann's Earth Band,0.547,1972-02-26,0.406,none,album rock,0.0,1.0,89,4CkMYiPTlkSxjLDQ8dpajO,117.863,4.0,Living Without You,0.347
89,Ike,0.556,1972-02-26,0.578,Tina Turner,brill building pop,8.0,1.0,90,01Da7Gqp2RFtQqD3KY5fiE,85.279,4.0,Up In Heah,0.813
90,Bobby Sherman,0.492,1972-02-26,0.612,none,bubblegum pop,4.0,1.0,91,3Trmj9b3Ek60cggl86joz5,143.145,4.0,Together Again,0.415
91,Faron Young,0.462,1972-02-26,0.277,none,country gospel,9.0,1.0,92,2tZtzQUgPsHIYbNesKUHb6,131.001,3.0,It's Four In The Morning,0.388
92,Tommy James,2.0,1972-02-26,2.0,none,NA,2.0,2.0,93,NA,2.0,2.0,Tell 'Em Willie Boy 's A'Comin',2.0
93,Mark-Almond,0.442,1972-02-26,0.136,none,NA,7.0,1.0,94,0XM4RoGvkXF4HEnt5Je6UK,113.822,4.0,One Way Sunday,0.376
94,Bobby Byrd,0.639,1972-02-26,0.802,none,NA,0.0,1.0,95,6uy6129YRLjz4uTgwuW4pb,123.517,4.0,Keep On Doin' What You're Doin',0.715
95,Ian Matthews,2.0,1972-02-26,2.0,none,NA,2.0,2.0,96,NA,2.0,2.0,Da Doo Ron Ron (When He Walked Me Home),2.0
96,The Dells,0.491,1972-02-26,0.513,none,chicago soul,7.0,1.0,97,1iCQzjbQ1kLgp5uuMHf431,134.637,4.0,It's All Up To You,0.724
97,Jackie Wilson,0.609,1972-02-26,0.536,none,adult standards,9.0,1.0,98,1MLwwcpFtV0oglR15naPif,124.323,3.0,You Got Me Walking,0.793
98,Linda Jones,0.483,1972-02-26,0.663,none,classic soul,7.0,1.0,99,6SxQhlIwOekCU7V9Mxs7t6,130.975,3.0,Your Precious Love,0.364
99,The Hillside Singers,2.0,1972-02-26,2.0,none,NA,2.0,2.0,100,NA,2.0,2.0,We're Together,2.0
0,Nilsson,0.441,1972-03-04,0.212,none,art rock,4.0,1.0,1,7vqubB6rY1NpGVGpHYobbQ,65.311,4.0,Without You,0.124
1,Carpenters,0.236,1972-03-04,0.383,none,adult standards,9.0,1.0,2,414NV7JLX8kGZKm61f9a3s,193.005,5.0,Hurting Each Other,0.179
2,Climax,0.203,1972-03-04,0.401,none,NA,9.0,1.0,3,7uuM0HwvCG20e5ttu6ugmP,201.467,4.0,Precious And Few,0.17
3,The Osmonds,0.6,1972-03-04,0.909,none,bubblegum pop,1.0,0.0,4,49ZAeWd40u4py51DpjEY8p,141.678,4.0,Down By The Lazy River,0.94
4,Bread,0.365,1972-03-04,0.338,none,adult standards,2.0,1.0,5,52VIdyKqp1pJRSyUQaxKUA,79.241,4.0,Everything I Own,0.446
5,Robert John,0.604,1972-03-04,0.377,none,bubblegum pop,5.0,1.0,6,79fwgYi0nxAn2Zda7sHlmC,128.523,4.0,The Lion Sleeps Tonight,0.9
6,Neil Young,0.541,1972-03-04,0.459,none,album rock,4.0,0.0,7,1Q1b8eVkUPGlpSArl8JAVw,171.165,4.0,Heart Of Gold,0.803
7,Al Green,0.756,1972-03-04,0.397,none,classic soul,7.0,0.0,8,63xdwScd1Ai1GigAwQxE8y,101.985,4.0,Let's Stay Together,0.507
8,Carole King,0.66,1972-03-04,0.545,none,adult standards,10.0,1.0,9,2CQhvHR4xM8uyAKwZYCaJx,116.229,4.0,Sweet Seasons,0.864
9,T. Rex,0.729,1972-03-04,0.818,none,art rock,2.0,1.0,10,6FsQrRpBLgsrFeAeiQqytm,125.811,4.0,Bang A Gong (Get It On),0.907
10,Cher,0.317,1972-03-04,0.316,none,dance pop,9.0,1.0,11,1q1oeOO8LQJH0qWI549cqN,105.771,3.0,The Way Of Love,0.25
11,Don McLean,2.0,1972-03-04,2.0,none,NA,2.0,2.0,12,NA,2.0,2.0,American Pie (Parts I & II),2.0
12,Apollo featuring Tom Parker,2.0,1972-03-04,2.0,none,NA,2.0,2.0,13,NA,2.0,2.0,Joy,2.0
13,Paul Simon,0.712,1972-03-04,0.632,none,classic rock,9.0,1.0,14,5vZ1BKMSLgrxxPYGMR904n,119.931,4.0,Mother And Child Reunion,0.764
14,Beverly Bremers,0.503,1972-03-04,0.476,none,NA,0.0,1.0,15,2yb8jAFj1cOj3CBI66jN78,117.031,3.0,Don't Say You Don't Remember,0.402
15,Bee Gees,0.762,1972-03-04,0.434,none,disco,4.0,0.0,16,51VbUJoYc1TX1e7GPcLhFQ,96.24,4.0,My World,0.96
16,The Supremes,0.716,1972-03-04,0.604,none,adult standards,4.0,0.0,17,6RDUb0KZc0lnXJqStMgs5k,128.579,4.0,Floy Joy,0.799
17,Three Dog Night,0.498,1972-03-04,0.531,none,album rock,9.0,1.0,18,4czsX9Yl9As2oC3pjRkARq,89.056,4.0,Never Been To Spain,0.781
18,The Chakachas,0.643,1972-03-04,0.539,none,NA,0.0,1.0,19,2QEhVc7hg5Z5yI8UPOSRk8,98.833,4.0,Jungle Fever,0.572
19,America,0.654,1972-03-04,0.506,none,adult standards,11.0,0.0,20,54eZmuggBFJbV7k248bTTt,123.179,4.0,A Horse With No Name,0.831
20,Joe Tex,0.633,1972-03-04,0.605,none,northern soul,8.0,1.0,21,15en5xAk3uORkyA01e6pIO,187.913,4.0,I Gotcha,0.972
21,Donnie Elbert,0.689,1972-03-04,0.544,none,classic soul,10.0,1.0,22,62QWnbRPKsoWPBRIn3TXsA,130.223,4.0,"I Can't Help Myself (Sugar Pie, Honey Bunch)",0.965
22,B.J. Thomas,0.534,1972-03-04,0.228,none,adult standards,7.0,1.0,23,4GjON2N4oA52nucKS4wRoO,108.233,4.0,Rock And Roll Lullaby,0.539
23,Carly Simon,0.61,1972-03-04,0.297,none,adult standards,2.0,1.0,24,0rLRrCTqWVMgv1DpMBSezw,99.96,4.0,Anticipation,0.543
24,Jerry Butler,0.465,1972-03-04,0.535,Brenda Lee Eager,brill building pop,4.0,0.0,25,1ljRPpImL8vWrF3kA1H8V0,140.251,4.0,Ain't Understanding Mellow,0.66
25,Badfinger,0.397,1972-03-04,0.687,none,album rock,5.0,1.0,26,2XKW8CH8nRZH9cF2DNjBHN,101.822,4.0,Day After Day,0.385
26,Sly,0.857,1972-03-04,0.645,The Family Stone,brill building pop,3.0,0.0,27,0yMhprf2FVbT9Aew8DPbkm,103.847,4.0,Runnin' Away,0.961
27,Led Zeppelin,0.437,1972-03-04,0.864,none,album rock,4.0,0.0,28,3qT4bUD1MaWpGrTwcvguhb,81.394,4.0,Black Dog,0.749
28,The English Congregation,2.0,1972-03-04,2.0,none,NA,2.0,2.0,29,NA,2.0,2.0,Softly Whispering I Love You,2.0
29,James Brown,2.0,1972-03-04,2.0,none,NA,2.0,2.0,30,NA,2.0,2.0,Talking Loud And Saying Nothing - Part I,2.0
30,Addrisi Brothers,0.415,1972-03-04,0.5,none,NA,8.0,1.0,31,2PWofzdzoKXyLG7vZGIP2u,82.693,4.0,We've Got To Get It On Again,0.561
31,Wilson Pickett,0.683,1972-03-04,0.614,none,adult standards,10.0,1.0,32,3dn1G2lFHnMSxqO3Ligfso,120.108,4.0,Fire And Water,0.934
32,Melanie,0.491,1972-03-04,0.443,none,folk,10.0,1.0,33,7zzme6UyNlgkBY4D8TZMHN,134.145,4.0,Ring The Living Bell,0.63
33,Faces,0.449,1972-03-04,0.897,none,album rock,9.0,1.0,34,7fLTytvnvxy653VWxflTRf,91.067,4.0,Stay With Me,0.84
34,Grand Funk Railroad,0.394,1972-03-04,0.901,none,album rock,0.0,1.0,35,2Htzo9H8K5Kjf6tBoEUVS0,170.187,4.0,Footstompin' Music,0.595
35,Melanie,0.516,1972-03-04,0.328,none,folk,7.0,1.0,36,1dUF0aYD4v29OwTkQbWNOu,136.166,4.0,The Nickel Song,0.464
36,Detroit Emeralds,0.671,1972-03-04,0.495,none,classic soul,6.0,0.0,37,5Gzrxw46FZSiKlUsrNKYpi,81.473,4.0,"You Want It, You Got It",0.498
37,Donny Osmond,0.414,1972-03-04,0.681,none,bubblegum pop,1.0,1.0,38,7HWH4kGaHR3ZwKNFPT4dSW,102.338,3.0,Puppy Love,0.538
38,Yes,0.41,1972-03-04,0.761,none,album rock,4.0,0.0,39,0YveezON7jpiaHA8fnUHxN,132.889,4.0,Roundabout,0.391
39,The Dramatics,0.304,1972-03-04,0.526,none,classic soul,8.0,0.0,40,6aKFAhG7hCy71wLDMKjP5G,72.886,4.0,In The Rain,0.554
40,Santana,0.576,1972-03-04,0.687,none,blues-rock,0.0,1.0,41,3pPnys7mGV0DQkQoxmovXi,111.034,4.0,No One To Depend On,0.73
41,J.J. Cale,0.818,1972-03-04,0.0839,none,blues,11.0,1.0,42,7FgjfoVQ6Wn1Nm53N5Upn8,96.211,4.0,Crazy Mama,0.505
42,Elvis Presley,0.281,1972-03-04,0.209,none,christmas,2.0,1.0,43,3xahstzELWc2PccxBN7zZV,90.317,3.0,Until It's Time For You To Go,0.215
43,Rod Stewart,0.491,1972-03-04,0.443,none,adult standards,3.0,1.0,44,7tJISdZShHU67syxPUcXXG,78.578,4.0,Handbags And Gladrags,0.229
44,The Grass Roots,0.587,1972-03-04,0.666,none,album rock,9.0,1.0,45,2C4UsHwQDWAk2oesd4HakO,128.109,4.0,Glory Bound,0.87
45,David Cassidy,0.365,1972-03-04,0.295,none,bubblegum pop,1.0,1.0,46,1DZN6RZKbKdiewj3o1WLbL,87.295,4.0,Could It Be Forever,0.341
46,Frank Mills,0.326,1972-03-04,0.486,none,NA,4.0,1.0,47,1xz8xkGTqxH6MlWB5yohoV,170.296,4.0,"Love Me, Love Me Love",0.781
47,Redbone,0.821,1972-03-04,0.565,none,native american,5.0,0.0,48,6yXcmVKGjFofPWvW9ustQX,120.464,4.0,The Witch Queen Of New Orleans,0.736
48,Charley Pride,0.686,1972-03-04,0.512,none,country,4.0,1.0,49,1gNUf7ItWfqwFrpDWzYcYY,131.794,4.0,Kiss An Angel Good Mornin',0.876
49,Denise LaSalle,0.909,1972-03-04,0.627,none,classic soul,11.0,0.0,50,2ExN8kNG896WKyHwViQkwK,111.757,4.0,Now Run And Tell That,0.945
50,Bobby Womack,0.445,1972-03-04,0.503,Peace,classic soul,2.0,1.0,51,4AyB3hSo4mxo97NkwlrYmn,106.342,4.0,That's The Way I Feel About Cha,0.681
51,Dennis Coffey,0.618,1972-03-04,0.931,The Detroit Guitar Band,NA,8.0,1.0,52,6mz74lhzaQfsj2rlTmJkQM,112.761,4.0,Taurus,0.857
52,Isaac Hayes,0.672,1972-03-04,0.347,none,classic soul,5.0,0.0,53,53PDh1XdX2WnawKF592jbp,151.12,4.0,Do Your Thing,0.85
53,Joe Cocker,2.0,1972-03-04,2.0,none,NA,2.0,2.0,54,NA,2.0,2.0,Feeling Alright,2.0
54,Bobby Vinton,2.0,1972-03-04,2.0,none,NA,2.0,2.0,55,NA,2.0,2.0,Every Day Of My Life,2.0
55,The 5th Dimension,0.372,1972-03-04,0.52,none,adult standards,0.0,0.0,56,1LejPFshcBbPexpLUX6l1p,154.674,4.0,Together Let's Find Love,0.448
56,Black Sabbath,0.336,1972-03-04,0.792,none,album rock,9.0,1.0,57,3IOQZRcEkplCXg6LofKqE9,155.588,4.0,Iron Man,0.425
57,Michel Legrand,0.442,1972-03-04,0.401,none,chanson,9.0,1.0,58,4dMYbm1QGwyaxlop28qLcj,86.164,4.0,Brian's Song,0.316
58,Sonny,0.605,1972-03-04,0.321,Cher,adult standards,8.0,1.0,59,3X1a60iOm7XAJ1ZT1w2TVq,135.461,4.0,A Cowboys Work Is Never Done,0.597
59,The Stylistics ,0.373,1972-03-04,0.505,"Russell Thompkins,Jr.",adult standards,3.0,1.0,60,7ws9OSmWx1txRJpavsfSIm,141.146,4.0,"Betcha By Golly, Wow",0.438
60,The Honey Cone,2.0,1972-03-04,2.0,none,NA,2.0,2.0,61,NA,2.0,2.0,The Day I Found Myself,2.0
61,The Temptations,0.352,1972-03-04,0.229,none,brill building pop,5.0,1.0,62,1jbxITp42HQEbqbEtmQOuQ,148.195,4.0,Take A Look Around,0.364
62,War,0.679,1972-03-04,0.619,none,classic soul,4.0,0.0,63,79bFISfLM4YH2sWJba0vIX,89.327,4.0,Slippin' Into Darkness,0.671
63,Shirley Bassey,0.48,1972-03-04,0.447,none,adult standards,4.0,0.0,64,3Tp3nTswQmMzmQRqZu4iM2,96.771,4.0,Diamonds Are Forever,0.255
64,Little Milton,0.705,1972-03-04,0.74,none,blues,8.0,1.0,65,1AW3odaoNryctebMUlD2tt,91.257,4.0,That's What Love Will Make You Do,0.751
65,The Raiders,0.573,1972-03-04,0.795,none,brill building pop,0.0,1.0,66,1TiL0dsmaBgpa46OKKB2ny,138.437,4.0,Country Wine,0.844
66,Bobby Bland,0.337,1972-03-04,0.332,none,blues,0.0,1.0,67,5T0C8D7pcJIc9V8PxmQWBm,184.215,3.0,Do What You Set Out To Do,0.424
67,James Brown,0.513,1972-03-04,0.297,none,christmas,10.0,0.0,68,7auaD5ngE71YFy70PLXezu,145.157,3.0,King Heroin,0.724
68,Terry Black,0.255,1972-03-04,0.656,Laurel Ward,NA,1.0,1.0,69,5cSGansPRulanMCZx5vu6Z,195.789,3.0,Goin' Down (On The Road To L.A.),0.926
