,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
82,Patti Page,2.0,1960-10-03,2.0,none,NA,2.0,2.0,83,NA,2.0,2.0,I Wish I'd Never Been Born,2.0
83,Brenda Lee,0.541,1960-10-03,0.802,none,adult standards,9.0,1.0,84,46v2DKi9gdm638SixadxLd,93.291,4.0,Just A Little,0.635
84,Etta James,0.421,1960-10-03,0.349,none,adult standards,8.0,1.0,85,4ehLn1Kgrs7truAK2rJh3E,104.721,3.0,My Dearest Darling,0.581
85,Maurice Williams,0.555,1960-10-03,0.404,The Zodiacs,doo-wop,7.0,0.0,86,5R2DZitRTDYtrkCoJiddct,120.509,4.0,Stay,0.736
86,Frank Sinatra,0.536,1960-10-03,0.148,none,adult standards,0.0,1.0,87,5Z7bkW3dsu8jLdv3dEGxly,109.295,4.0,Nice 'N' Easy,0.509
87,Cowboy Copas,0.719,1960-10-03,0.653,none,country gospel,2.0,1.0,88,6x8EqpeM8XzeoEKfatpSYP,106.718,4.0,Alabam,0.96
88,Johnnie,0.325,1960-10-03,0.43,Joe,NA,8.0,1.0,89,3d4JtDwvj5DPtz2B9VSIAx,76.853,4.0,Over The Mountain; Across The Sea,0.701
89,Lloyd Price and His Orchestra,2.0,1960-10-03,2.0,none,NA,2.0,2.0,90,NA,2.0,2.0,Just Call Me (And I'll Understand),2.0
90,Della Reese,0.393,1960-10-03,0.27,none,adult standards,3.0,1.0,91,2hYqqCFHhspCNior7gsgHg,121.621,3.0,And Now,0.218
91,Mark Dinning,2.0,1960-10-03,2.0,none,NA,2.0,2.0,92,NA,2.0,2.0,The Lovin' Touch,2.0
92,The Chiffons,2.0,1960-10-03,2.0,none,NA,2.0,2.0,93,NA,2.0,2.0,Tonight's The Night,2.0
93,Jimmy Clanton,2.0,1960-10-03,2.0,none,NA,2.0,2.0,94,NA,2.0,2.0,Wait,2.0
94,Frankie Ford,2.0,1960-10-03,2.0,none,NA,2.0,2.0,95,NA,2.0,2.0,You Talk Too Much,2.0
95,Felix Slatkin Orchestra and Chorus,2.0,1960-10-03,2.0,none,NA,2.0,2.0,96,NA,2.0,2.0,Theme From The Sundowners,2.0
96,Billy Vaughn And His Orchestra,2.0,1960-10-03,2.0,none,NA,2.0,2.0,97,NA,2.0,2.0,The Sundowners,2.0
97,The Crests featuring Johnny Mastro,2.0,1960-10-03,2.0,none,NA,2.0,2.0,98,NA,2.0,2.0,Journey Of Love,2.0
98,The Coasters,0.636,1960-10-03,0.282,none,adult standards,7.0,0.0,99,2oGseypps0Vb50DYozqMcb,88.531,4.0,Shoppin' For Clothes,0.627
99,The Blue Notes,0.133,1960-10-03,0.52,none,south african jazz,9.0,1.0,100,1qqiUCVo3VQxYvIAW2UuHe,184.441,3.0,My Hero,0.284
0,Larry Verne,0.697,1960-10-10,0.697,none,NA,4.0,0.0,1,1fAvQqW0TvmyqJKbhg5Fx2,108.5,4.0,Mr. Custer,0.582
1,Sam Cooke,0.698,1960-10-10,0.661,none,adult standards,7.0,1.0,2,1sK10Me7qS9em2QTx6dYRe,131.808,4.0,Chain Gang,0.824
2,Connie Francis,0.323,1960-10-10,0.478,none,adult standards,6.0,1.0,3,3045nQoh0ac7z0unR09c13,109.405,4.0,My Heart Has A Mind Of Its Own,0.731
3,The Drifters,0.54,1960-10-10,0.53,none,adult standards,4.0,1.0,4,391TUcoPonqYykPkSZ5Z9U,143.453,4.0,Save The Last Dance For Me,0.896
4,Chubby Checker,0.533,1960-10-10,0.638,none,adult standards,4.0,1.0,5,3ohLnESFgYACPMCkoTOzqE,156.663,4.0,The Twist,0.937
5,Jimmy Charles and The Revelletts,2.0,1960-10-10,2.0,none,NA,2.0,2.0,6,NA,2.0,2.0,A Million To One,2.0
6,The Everly Brothers,0.477,1960-10-10,0.196,none,adult standards,4.0,1.0,7,1Eo6eH8Yppywb6nkWDhB1b,102.363,4.0,So Sad (To Watch Good Love Go Bad),0.405
7,Bobby Vee,0.409,1960-10-10,0.258,none,adult standards,5.0,1.0,8,0yj7xWnhRMWGb3beZ801oJ,78.272,3.0,Devil Or Angel,0.639
8,Brenda Lee,0.546,1960-10-10,0.296,none,adult standards,7.0,1.0,9,3i32qvP2ZwGz7VmOA1XzQD,105.649,3.0,I Want To Be Wanted,0.263
9,Brook Benton,0.715,1960-10-10,0.272,none,adult standards,2.0,1.0,10,2UbEa85WCaw797ZiYyHfOJ,108.615,4.0,Kiddio,0.75
10,Elvis Presley With The Jordanaires,2.0,1960-10-10,2.0,none,NA,2.0,2.0,11,NA,2.0,2.0,It's Now Or Never,2.0
11,The Ventures,0.492,1960-10-10,0.634,none,lounge,5.0,1.0,12,7B2pUwzvlbNG9D855r9ugf,156.104,4.0,Walk -- Don't Run,0.949
12,Bob Luman,0.613,1960-10-10,0.701,none,cowboy western,2.0,1.0,13,2KwHEWuvd2JCWVK0oQyLkf,96.795,4.0,Let's Think About Living,0.964
13,Ferrante,0.886,1960-10-10,0.399,Teicher,adult standards,2.0,0.0,14,7CUN42trHz1jiAooYUW1GC,118.949,4.0,Theme From The Apartment,0.723
14,Fats Domino,0.638,1960-10-10,0.221,none,adult standards,7.0,1.0,15,5GDEfcMNVgjK9dvLtVHJT3,76.013,4.0,Three Nights A Week,0.697
15,Annette With The Afterbeats,2.0,1960-10-10,2.0,none,NA,2.0,2.0,16,NA,2.0,2.0,Pineapple Princess,2.0
