,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
80,Whistle,0.347,1990-07-07,0.236,none,electro,3.0,1.0,81,6A8ZWP9TV2Ygd88Kv8sUBP,170.154,4.0,Always And Forever,0.281
81,Maxi Priest,0.762,1990-07-07,0.646,none,dancehall,10.0,0.0,82,680kMGV6szhTiZbHRr3vLi,95.992,4.0,Close To You,0.819
82,49-ers,2.0,1990-07-07,2.0,none,NA,2.0,2.0,83,NA,2.0,2.0,Don't You Love Me,2.0
83,Expose,0.561,1990-07-07,0.498,none,freestyle,0.0,1.0,84,4jK7wyYptlOiNrrYDyAUDt,138.172,4.0,Your Baby Never Looked Good In Blue,0.367
84,The Brat Pack,0.615,1990-07-07,0.864,none,NA,8.0,1.0,85,3zwirXLLf6t3pHdNj1a9Yd,105.087,4.0,I'm Never Gonna Give You Up,0.809
85,Joey Kid,0.654,1990-07-07,0.92,none,deep freestyle,6.0,0.0,86,349H2E0ZhBGjYLhcAQcAxE,118.368,4.0,Counting The Days,0.718
86,Modern English,0.53,1990-07-07,0.647,none,dance rock,0.0,1.0,87,78ocJAEFOYKVjYgXZ8fggD,154.818,4.0,I Melt With You,0.726
87,KISS,0.547,1990-07-07,0.87,none,album rock,0.0,1.0,88,7gAHDwN4iqkjFozSODtWBn,130.675,4.0,Rise To It,0.333
88,Kid Frost,0.801,1990-07-07,0.529,none,chicano rap,1.0,1.0,89,3zCg6CUmhxHukbUs0nd7ar,106.965,4.0,La Raza,0.721
89,Soul II Soul,0.711,1990-07-07,0.652,none,disco,6.0,0.0,90,6SGOR8yLKOxa6sB9p7mQPr,103.258,4.0,A Dreams A Dream,0.544
90,St. Paul,2.0,1990-07-07,2.0,none,NA,2.0,2.0,91,NA,2.0,2.0,Stranger To Love,2.0
91,Don Henley,0.711,1990-07-07,0.879,none,album rock,10.0,1.0,92,6KIbBxMKqXxZeK8wOtRFiX,118.199,4.0,How Bad Do You Want It?,0.653
92,Nelson,0.543,1990-07-07,0.902,none,glam metal,1.0,1.0,93,3JjY2L2bqql54j1SjnjQ23,121.419,4.0,(Can't Live Without Your) Love And Affection,0.855
93,Rod Stewart With Ronald Isley,0.676,1990-07-07,0.852,none,adult standards,2.0,1.0,94,1JJNgkcjMOBk8py4nUmxTw,119.814,4.0,This Old Heart Of Mine,0.697
94,Little Caesar,0.614,1990-07-07,0.765,none,glam metal,2.0,1.0,95,4ZEfcU9wBWXqLE45x0oWvA,116.133,4.0,Chain Of Fools,0.606
95,Damn Yankees,0.563,1990-07-07,0.866,none,album rock,7.0,1.0,96,1VMqkvlOqaH0HP0nsj1bx5,125.884,4.0,Coming Of Age,0.582
96,The Black Crowes,0.633,1990-07-07,0.842,none,album rock,7.0,1.0,97,5IJWnvJJgH4PR4p9aXnNCQ,114.449,4.0,Jealous Again,0.674
97,Aerosmith,0.521,1990-07-07,0.728,none,album rock,0.0,1.0,98,2fAYTT9kcUm8tnUrhD80sC,142.877,4.0,What It Takes,0.462
98,Howard Hewett,0.617,1990-07-07,0.788,none,funk,1.0,0.0,99,3yzNUDVcATvQUqqgnykHXB,154.11,4.0,Show Me,0.695
99,Don Henley,0.579,1990-07-07,0.529,none,album rock,2.0,1.0,100,7jZ4UZAmg006Qx3rVuF7JI,88.156,4.0,The Heart Of The Matter,0.38
0,Glenn Medeiros ,0.782,1990-07-21,0.881,Bobby Brown,soft rock,1.0,1.0,1,2d1RPaZmz5fTUGK3ughMo7,102.491,4.0,She Ain't Worth It,0.909
1,En Vogue,0.728,1990-07-21,0.464,none,dance pop,1.0,1.0,2,3ZqjDpr3qCZnZBPcd0Hpj2,96.944,4.0,Hold On,0.383
2,Billy Idol,2.0,1990-07-21,2.0,none,NA,2.0,2.0,3,NA,2.0,2.0,"Cradle Of Love (From ""Ford Fairlane"")",2.0
3,Johnny Gill,0.676,1990-07-21,0.874,none,funk,10.0,1.0,4,40xz60ciGIpsRtDqRfPKBE,111.871,4.0,Rub You The Right Way,0.844
4,Mariah Carey,0.256,1990-07-21,0.463,none,dance pop,5.0,1.0,5,0gLQ6jhJsyYfl7PrD1RZ7X,205.362,3.0,Vision Of Love,0.354
5,New Kids On The Block,0.787,1990-07-21,0.63,none,boy band,0.0,1.0,6,6J6RWKCPN5RFKHUKEUFjxS,125.347,4.0,Step By Step,0.882
6,Snap!,0.74,1990-07-21,0.88,none,diva house,0.0,1.0,7,0nQLxiNGbbUoSGrxksETLm,108.9,4.0,The Power,0.707
7,Tyler Collins,2.0,1990-07-21,2.0,none,NA,2.0,2.0,8,NA,2.0,2.0,Girls Nite Out,2.0
8,Depeche Mode,0.641,1990-07-21,0.812,none,dance rock,0.0,0.0,9,1YwNlWLf8auhazSQUDQLFU,112.777,4.0,Enjoy The Silence,0.822
9,Michael Bolton,0.429,1990-07-21,0.326,none,adult standards,5.0,1.0,10,47SOobTLWvyZpUfpmuUARJ,77.849,4.0,When I'm Back On My Feet Again,0.185
10,Roxette,2.0,1990-07-21,2.0,none,NA,2.0,2.0,11,NA,2.0,2.0,"It Must Have Been Love (From ""Pretty Woman"")",2.0
11,Taylor Dayne,0.712,1990-07-21,0.835,none,dance pop,0.0,1.0,12,2kESL3CtcNIxrTNCDqesPI,107.392,4.0,I'll Be Your Shelter,0.9
12,Bell Biv DeVoe,0.829,1990-07-21,0.573,none,boy band,6.0,0.0,13,6m59VvDUi0UQsB2eZ9wVbH,111.848,4.0,Poison,0.803
13,Mellow Man Ace,0.966,1990-07-21,0.505,none,chicano rap,1.0,1.0,14,3P6fS71hWhZvOnnxQojJ0Z,113.592,4.0,Mentirosa,0.826
14,Lisa Stansfield,0.661,1990-07-21,0.751,none,dance pop,7.0,1.0,15,2RRYjmsQ4rIibo35biTxrJ,100.734,4.0,You Can't Deny It,0.896
15,Go West,0.672,1990-07-21,0.782,none,dance rock,0.0,1.0,16,6Ima69MmEL33MaVPmoYOkn,109.0,4.0,"King Of Wishful Thinking (From ""Pretty Woman"")",0.543
16,Madonna,0.637,1990-07-21,0.626,none,dance pop,2.0,1.0,17,0TtjIsd6WB3hzFu0ra8g8p,169.969,4.0,Hanky Panky,0.485
17,Sweet Sensation,0.493,1990-07-21,0.453,none,electro,3.0,1.0,18,5gAdATsfINRIljv4LbrKX2,143.725,4.0,If Wishes Came True,0.188
18,Motley Crue,0.287,1990-07-21,0.958,none,album rock,0.0,1.0,19,2zZ8l0uehjvGhJR5SMN9Jl,118.36,4.0,Don't Go Away Mad (Just Go Away),0.579
19,Keith Sweat,0.62,1990-07-21,0.514,none,dance pop,8.0,1.0,20,4L9VA69sfZKK5HAs5zP22I,140.062,4.0,Make You Sweat,0.453
20,Phil Collins,0.677,1990-07-21,0.509,none,mellow gold,5.0,1.0,21,3TLtCHUaiMHcQcJVGVW2p2,93.042,4.0,Do You Remember?,0.525
21,Wilson Phillips,0.679,1990-07-21,0.657,none,girl group,5.0,1.0,22,4VZDv8sASBS8UruUBGTFdk,97.8,4.0,Hold On,0.546
22,Janet Jackson,0.203,1990-07-21,0.414,none,dance pop,5.0,0.0,23,0NSSqYISjnav81CEn6EgBY,78.935,4.0,Come Back To Me,0.065
23,Poison,0.574,1990-07-21,0.93,none,album rock,1.0,1.0,24,1Z6lKdYhwp8WYoBqGCKxlM,92.303,4.0,Unskinny Bop,0.69
24,George LaMond,0.625,1990-07-21,0.727,none,freestyle,1.0,0.0,25,4XZxZXXdpclvC2BkbKtENJ,118.039,4.0,Bad Of The Heart,0.789
25,The Time,0.792,1990-07-21,0.897,none,disco,9.0,0.0,26,2QzLYgjE7zTj1lb6Wi1aPx,120.639,4.0,Jerk Out,0.9
26,Faith No More,0.358,1990-07-21,0.893,none,alternative metal,4.0,0.0,27,4ReyTz0y3TGkX48wO3Llot,174.238,4.0,Epic,0.262
27,Seduction,0.524,1990-07-21,0.486,none,freestyle,0.0,1.0,28,3vlhjgeKW3u1Fjzf6JiJvo,73.973,4.0,Could This Be Love,0.301
