,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
0,The Troggs,0.458,1966-07-30,0.853,none,brill building pop,9.0,1.0,1,0D9J4MkQVyn1690CBqLx4u,202.509,4.0,Wild Thing,0.671
1,Tommy James And The Shondells,0.646,1966-07-30,0.911,none,brill building pop,7.0,0.0,2,3uqEiaO6MUoM89nLSIs05c,126.122,4.0,Hanky Panky,0.895
2,Sam The Sham and the Pharaohs,0.752,1966-07-30,0.397,none,brill building pop,11.0,0.0,3,4xYcvJQvUxImEVFSuKub1p,121.87,4.0,Lil' Red Riding Hood,0.566
3,Crispian St. Peters,0.746,1966-07-30,0.679,none,brill building pop,11.0,1.0,4,4mCwQPNBK4HgMWaHOQbJ15,125.112,4.0,The Pied Piper,0.963
4,The Mamas,0.474,1966-07-30,0.849,The Papas,brill building pop,1.0,0.0,5,2AlVrqtBCzc5nnbXRoI46X,121.678,4.0,I Saw Her Again,0.895
5,Paul Revere,0.677,1966-07-30,0.637,The Raiders ,brill building pop,5.0,1.0,6,0TFrZujvEWMig5qoR6ibQR,128.546,4.0,Hungry,0.678
6,The Lovin' Spoonful,0.423,1966-07-30,0.681,none,art rock,10.0,1.0,7,7AzFID6u1b3zIWbd9pb8Dk,110.461,4.0,Summer In The City,0.559
7,Tommy Roe,0.651,1966-07-30,0.554,none,adult standards,4.0,1.0,8,6huU7kH11qu59yPeKwERsL,119.279,4.0,Sweet Pea,0.963
8,The Rolling Stones,0.324,1966-07-30,0.532,none,album rock,4.0,0.0,9,44xykY61s1aKsgf40A5cyI,203.536,4.0,Mothers Little Helper,0.702
9,Ray Conniff And The Singers,0.477,1966-07-30,0.259,none,adult standards,7.0,1.0,10,1IYn7ytdb8byvHKS7S3Cat,88.59,3.0,"Somewhere, My Love",0.374
10,Napoleon XIV,0.799,1966-07-30,0.663,none,comic,1.0,1.0,11,2IpRWwUeQ3XTNivYMjxFpW,107.025,4.0,"They're Coming To Take Me Away, Ha-Haaa!",0.172
11,The Beatles,0.472,1966-07-30,0.856,none,british invasion,7.0,1.0,12,0Ui8KPWZbJJQ2Y0CIQuVqX,78.696,4.0,Paperback Writer,0.841
12,The Cyrkle,0.644,1966-07-30,0.459,none,bubblegum pop,9.0,1.0,13,6DuLN8tFW0DkH9wsbTHZsX,92.801,4.0,Red Rubber Ball,0.852
13,Bobby Hebb,0.711,1966-07-30,0.347,none,motown,4.0,0.0,14,4vju55Ag7apDL2CfotuE7Q,128.474,4.0,Sunny,0.661
14,Dusty Springfield,0.323,1966-07-30,0.517,none,adult standards,2.0,0.0,15,0q8nQ0H4ad4KYcZdrTZPux,112.09,3.0,You Don't Have To Say You Love Me,0.63
15,Herman's Hermits,2.0,1966-07-30,2.0,none,NA,2.0,2.0,16,NA,2.0,2.0,This Door Swings Both Ways,2.0
