,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
21,Nickelback,0.455,2003-11-29,0.858,none,alternative metal,11.0,0.0,22,4PkJ7c9y1CwpuVOiJODnCZ,163.118,4.0,Someday,0.597
22,matchbox twenty,0.319,2003-11-29,0.732,none,neo mellow,4.0,1.0,23,5l36mPDpqNWrNIRzwJpwYl,80.195,4.0,Bright Lights,0.2
23,No Doubt,0.597,2003-11-29,0.762,none,alternative rock,11.0,1.0,24,2fOxxLz9JVe53itq6pfBak,126.325,4.0,It's My Life,0.794
24,Fountains Of Wayne,0.774,2003-11-29,0.75,none,pop rock,11.0,0.0,25,27L8sESb3KR79asDUBu8nW,118.015,4.0,Stacy's Mom,0.925
25,Tupac ,2.0,2003-11-29,2.0,The Notorious B.I.G.,NA,2.0,2.0,26,NA,2.0,2.0,Runnin (Dying To Live),2.0
26,Maroon 5,0.666,2003-11-29,0.892,none,pop,1.0,0.0,27,4V9JDRqKjN8F2HWdlEDxvI,149.902,4.0,Harder To Breathe,0.967
27,matchbox twenty,0.442,2003-11-29,0.793,none,neo mellow,9.0,1.0,28,0PXWpNBYg52gABrn1qL1bD,80.985,4.0,Unwell,0.437
28,Dido,0.509,2003-11-29,0.538,none,dance pop,5.0,1.0,29,3adnLFXKO5rC1lhUNSeg3N,170.111,4.0,White Flag,0.284
29,Toby Keith,0.596,2003-11-29,0.809,none,contemporary country,2.0,1.0,30,1KlCaFgBM9VouwAcqBagQV,115.066,4.0,I Love This Bar,0.542
30,Chingy,0.866,2003-11-29,0.749,none,crunk,2.0,1.0,31,0l3GEbH3CviUytD6iX4wzg,92.077,4.0,Right Thurr,0.891
31,Staind,0.407,2003-11-29,0.896,none,alternative metal,6.0,1.0,32,6FOpPA0a80RuBqqgDozvja,138.697,3.0,So Far Away,0.156
32,Stacie Orrico,0.58,2003-11-29,0.922,none,candy pop,1.0,1.0,33,2x5qF66rFO6DERBMNkQAqn,89.841,4.0,(There's Gotta Be) More To Life,0.649
33,Rascal Flatts,0.556,2003-11-29,0.712,none,contemporary country,9.0,1.0,34,02UnamzTn2rySwzcMkq5qx,140.031,4.0,I Melt,0.164
34,Britney Spears ,0.804,2003-11-29,0.836,Madonna,dance pop,6.0,0.0,35,7mS8RbJji2UZAaguRGsOCH,120.046,4.0,Me Against The Music,0.85
35,Liz Phair,0.487,2003-11-29,0.759,none,alternative pop,11.0,1.0,36,4z4PB23xYTg1oANmyZovsw,80.958,4.0,Why Can't I?,0.227
36,Missy Elliott,0.899,2003-11-29,0.645,none,dance pop,10.0,0.0,37,1MaI6NwdrqnE3mRzOYTpoo,110.895,4.0,Pass That Dutch,0.348
37,Keith Urban,0.666,2003-11-29,0.817,none,australian country,2.0,1.0,38,7MtZJEuIZ6GEKGSN7ttTkX,120.02,4.0,Who Wouldn't Wanna Be Me,0.826
38,Pat Green,0.673,2003-11-29,0.759,none,outlaw country,2.0,1.0,39,7rS87NoPWbAkVURdVFbGH9,103.662,4.0,Wave On Wave,0.419
39,Fabolous ,0.726,2003-11-29,0.568,Tamia Or Ashanti,dance pop,7.0,0.0,40,4b5aJdOgxps6z0dPe6wCHF,91.906,4.0,Into You,0.631
40,Sheryl Crow,0.498,2003-11-29,0.68,none,folk,2.0,1.0,41,7gN24J8E0pR3G2nsbhkcjw,160.043,4.0,The First Cut Is The Deepest,0.695
41,Christina Aguilera ,0.859,2003-11-29,0.658,Lil' Kim,dance pop,8.0,1.0,42,0cv1Mnb47oMvjVKMc2cyZw,98.989,4.0,Can't Hold Us Down,0.538
42,Train,0.454,2003-11-29,0.839,none,neo mellow,3.0,1.0,43,0E29BKKGCJHcb7b9oIWgGB,166.166,4.0,Calling All Angels,0.529
43,Ja Rule,0.686,2003-11-29,0.787,none,dance pop,1.0,0.0,44,1FK0sZfZzCAIDUn7htCemp,120.943,5.0,Clap Back,0.674
44,The Black Eyed Peas,0.835,2003-11-29,0.706,none,dance pop,5.0,1.0,45,3CNqo3gYrfexdrtjFmC9he,94.086,4.0,Where Is The Love?,0.843
45,Beyonce,0.75,2003-11-29,0.458,none,dance pop,1.0,1.0,46,6XsT5UGfpaFeHQf5LRIy4W,83.61,4.0,"Me, Myself And I",0.536
46,Simple Plan,0.494,2003-11-29,0.672,none,canadian punk,3.0,1.0,47,4j3X4KX8rURekAVIFUhI23,156.208,4.0,Perfect,0.557
47,Marques Houston ,0.575,2003-11-29,0.496,Joe Budden,alternative r&b,4.0,0.0,48,1UmI1kV6HpC56GtcMtV22b,103.49,3.0,Clubbin,0.288
48,George Strait,0.477,2003-11-29,0.553,none,contemporary country,0.0,1.0,49,1J02p0AlYptTfos2M3hLW6,128.416,3.0,Cowboys Like Us,0.299
49,Kenny Chesney,0.581,2003-11-29,0.446,none,contemporary country,4.0,1.0,50,5a5Q60zkE4njZWgyR0r7Mm,135.793,4.0,There Goes My Life,0.249
50,Young Gunz,0.855,2003-11-29,0.788,none,hip pop,6.0,0.0,51,1kgDlypHy9hCvCxeoCtd7X,99.992,4.0,"Can't Stop, Won't Stop",0.809
51,Michelle Branch,0.644,2003-11-29,0.753,none,candy pop,6.0,1.0,52,635mzxhITS1xY3AVSLKgyD,117.148,4.0,Breathe,0.209
52,Clay Aiken,0.565,2003-11-29,0.777,none,idol,2.0,0.0,53,0O0ieeprNUzIbiOSnDg5Z0,110.092,4.0,Invisible,0.593
53,Linkin Park,0.496,2003-11-29,0.863,none,alternative metal,9.0,1.0,54,2nLtzopw4rPReszdYBJU6h,110.018,4.0,Numb,0.243
54,Montgomery Gentry,0.372,2003-11-29,0.872,none,contemporary country,0.0,1.0,55,6QUs5z2uEbSGZJpPGMfgQA,173.525,4.0,Hell Yeah,0.65
55,Sarah McLachlan,0.485,2003-11-29,0.495,none,canadian pop,2.0,0.0,56,1rOXSzrv5au07KaEltvszu,149.657,4.0,Fallen,0.376
56,John Mayer,0.607,2003-11-29,0.936,none,neo mellow,4.0,1.0,57,0Jh9EBGN205Yc7JN2zZ2f1,117.303,4.0,Bigger Than My Body,0.517
57,Bad Boy's Da Band,0.854,2003-11-29,0.705,none,NA,1.0,1.0,58,13QMUA813rB5QdsePrPRoo,99.989,4.0,Bad Boy This Bad Boy That,0.701
58,Brooks,0.574,2003-11-29,0.949,Dunn,contemporary country,5.0,1.0,59,56LfnhlS3xvjtCpXWOxleW,114.271,4.0,You Can't Take The Honky Tonk Out Of The Girl,0.755
59,Chris Cagle,0.596,2003-11-29,0.921,none,contemporary country,7.0,1.0,60,0nprj2O0teCglthuhzTG5o,104.024,4.0,Chicks Dig It,0.703
60,Gary Allan,0.542,2003-11-29,0.397,none,contemporary country,2.0,1.0,61,6TZEPo10yErUtF5AtdfLY2,84.221,4.0,Tough Little Boys,0.239
61,Christina Aguilera,0.484,2003-11-29,0.439,none,dance pop,2.0,1.0,62,42JgHvkBiAc5ivo0gvVRvQ,69.945,4.0,The Voice Within,0.157
62,Joe,0.7,2003-11-29,0.508,none,dance pop,5.0,0.0,63,3Yylgs7Ifs7vLQ84e71RFA,139.974,4.0,More & More,0.464
63,Lonestar,0.68,2003-11-29,0.717,none,contemporary country,0.0,1.0,64,3c9WJhG3QvTtHmwKb5wz3i,129.035,4.0,Walking In Memphis,0.664
64,R. Kelly,0.582,2003-11-29,0.642,none,NA,1.0,1.0,65,5uj2AfrbHQREGXVxhqhvyU,85.565,4.0,Thoia Thoing,0.936
65,Wyclef Jean ,0.691,2003-11-29,0.873,Missy Elliott,pop rap,8.0,1.0,66,39oQqEAZkn0ZerKmZnZo5c,99.997,4.0,Party To Damascus,0.538
66,A Perfect Circle,0.483,2003-11-29,0.841,none,alternative metal,1.0,0.0,67,7gDVjl5fEw2OPAtjbW4LzR,159.747,3.0,Weak And Powerless,0.129
67,Mya,0.669,2003-11-29,0.61,none,dance pop,1.0,1.0,68,75pAfYEpRXZf7GVORGhOgz,94.439,4.0,Fallen,0.428
68,Trapt,0.445,2003-11-29,0.932,none,alternative metal,4.0,1.0,69,114bGIxUrj6vnZwWEfEdMP,113.945,4.0,Still Frame,0.51
69,Rodney Atkins,0.576,2003-11-29,0.496,none,contemporary country,6.0,1.0,70,2GEVYh26CoMvxc6Hd56Qpu,77.006,4.0,Honesty (Write Me A List),0.236
70,112 ,0.848,2003-11-29,0.731,Ludacris,atl hip hop,8.0,1.0,71,0sPsWYAHvMeHAlsh5sUDCw,103.976,4.0,Hot & Wet,0.831
71,Musiq,0.7,2003-11-29,0.673,none,dance pop,3.0,0.0,72,2s0DmFkinx9TZMFxAfn4lJ,101.138,4.0,Forthenight,0.76
72,Puddle Of Mudd,0.389,2003-11-29,0.933,none,alternative metal,8.0,1.0,73,3qhM6fJ1MLg0Uk4vmSVyPI,154.739,4.0,Away From Me,0.162
73,Tracy Byrd,0.77,2003-11-29,0.833,none,contemporary country,5.0,1.0,74,7BB3emVX0QaFVddCHiO9wt,109.928,4.0,Drinkin' Bone,0.964
74,Three Days Grace,0.498,2003-11-29,0.83,none,alternative metal,6.0,0.0,75,6rUp7v3l8yC4TKxAAR5Bmx,89.342,4.0,(I Hate) Everything About You,0.453
75,Nick Cannon ,0.896,2003-11-29,0.552,R. Kelly,pop rap,4.0,0.0,76,1T1ZUKX4X87tVLaBGjwFv4,93.001,4.0,Gigolo,0.657
76,Live,0.388,2003-11-29,0.811,none,alternative metal,8.0,1.0,77,2MZ8MnTfejq0uEBCApD8tf,184.902,4.0,Heaven,0.36
77,Linkin Park,0.554,2003-11-29,0.978,none,alternative metal,4.0,1.0,78,2uxL6E8Yq0Psc1V9uBtC4F,135.095,4.0,Faint,0.594
