,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
41,Lighter Shade Of Brown,0.784,1992-02-22,0.765,none,chicano rap,1.0,1.0,42,1cM25iyn6zKOfnywTNtvyb,94.812,4.0,On A Sunday Afternoon,0.845
42,Rod Stewart,0.569,1992-02-22,0.486,none,adult standards,2.0,1.0,43,2AqYChOhWOS3MQWqQPH2z1,83.213,4.0,Broken Arrow,0.509
43,Digital Underground,0.845,1992-02-22,0.648,none,conscious hip hop,9.0,0.0,44,4cd1JFZ9PAMlSSp38YnXCu,113.086,4.0,Kiss You Back,0.794
44,Natural Selection,0.511,1992-02-22,0.73,none,NA,7.0,0.0,45,3ULIONwEunWTZpvM1LjRMN,196.112,4.0,Hearts Don't Think (They Feel),0.895
45,Clivilles,2.0,1992-02-22,2.0,Cole,NA,2.0,2.0,46,NA,2.0,2.0,A Deeper Love/Pride In The Name Of Love,2.0
46,Kym Sims,0.776,1992-02-22,0.585,none,diva house,0.0,1.0,47,4SmiFk4zGbPVf0vvoSDvuG,118.996,4.0,Too Blind To See It,0.698
47,Jodeci,0.667,1992-02-22,0.374,none,dance pop,7.0,0.0,48,0JukF7Yf5qF10ntu6lpJ5I,129.935,4.0,Stay,0.603
48,The Storm,2.0,1992-02-22,2.0,none,NA,2.0,2.0,49,NA,2.0,2.0,I've Got A Lot To Learn About Love,2.0
49,John Mellencamp,0.661,1992-02-22,0.858,none,album rock,7.0,1.0,50,1UyrQJQQ4yynQugmLAbjoT,119.306,4.0,Again Tonight,0.858
50,CeCe Peniston,0.678,1992-02-22,0.747,none,diva house,0.0,1.0,51,15iEKMkO7tjWKdPQm2h9DG,120.006,4.0,We Got A Love Thang,0.728
51,Icy Blu,2.0,1992-02-22,2.0,none,NA,2.0,2.0,52,NA,2.0,2.0,I Wanna Be Your Girl,2.0
52,Salt-N-Pepa,0.79,1992-02-22,0.584,none,dance pop,1.0,0.0,53,0S2TYZbaAAafGGyVkp7i0K,105.579,4.0,You Showed Me,0.697
53,NKOTB,2.0,1992-02-22,2.0,none,NA,2.0,2.0,54,NA,2.0,2.0,If You Go Away,2.0
54,Marky Mark,0.765,1992-02-22,0.358,The Funky Bunch,NA,8.0,0.0,55,2U25Ne3teRZLF1wsRnjcfW,105.415,4.0,Wildside,0.226
55,Gloria Estefan,0.728,1992-02-22,0.613,none,dance pop,7.0,1.0,56,6eT8JIrp1I3N6UfzXSnFhU,114.926,4.0,Live For Loving You,0.521
56,Richard Marx,0.674,1992-02-22,0.546,none,album rock,7.0,0.0,57,6aILdORvFPD0mO7y5q8O1t,124.845,4.0,Hazard,0.63
57,Stacy Earl,0.702,1992-02-22,0.859,none,NA,11.0,1.0,58,15FMH5RRKL16Iw337TwqLn,122.879,4.0,Love Me All Up,0.657
58,Metallica,0.539,1992-02-22,0.597,none,alternative metal,7.0,1.0,59,2lF8jQFhIjpmQa501sYXxR,139.444,4.0,The Unforgiven,0.251
59,Jodeci,0.706,1992-02-22,0.496,none,dance pop,9.0,0.0,60,2pY99npaZKTVAyw2DhV9Bo,118.022,4.0,Forever My Lady,0.771
60,Simply Red,0.716,1992-02-22,0.818,none,dance rock,7.0,1.0,61,5QJSD5GQOq72OmwLV5IHUV,103.668,4.0,Stars,0.817
61,Chris Cuevas,2.0,1992-02-22,2.0,none,NA,2.0,2.0,62,NA,2.0,2.0,You Are The One,2.0
62,The Smithereens,0.668,1992-02-22,0.621,none,alternative rock,6.0,1.0,63,1ek0Z7yy6WxDfaVuyvvuPK,91.861,4.0,Too Much Passion,0.924
63,Laissez Faire,0.71,1992-02-22,0.846,none,deep freestyle,7.0,1.0,64,7EOZ9Q3Ntl2fJpclhFc937,122.718,4.0,In Paradise,0.78
64,Naughty By Nature,0.883,1992-02-22,0.647,none,east coast hip hop,10.0,0.0,65,1KYzOVIcp7Oe6FTuIvHrpz,101.649,4.0,Everything's Gonna Be Alright,0.739
65,Michael Bolton,0.476,1992-02-22,0.363,none,adult standards,1.0,1.0,66,3ascnOSOR5MX901ylGuhcl,164.555,3.0,When A Man Loves A Woman,0.243
66,Gerald Levert (Duet With Eddie Levert),2.0,1992-02-22,2.0,none,NA,2.0,2.0,67,NA,2.0,2.0,Baby Hold On To Me,2.0
67,Ozzy Osbourne,0.282,1992-02-22,0.656,none,album rock,8.0,1.0,68,0S3gpZzlT9Hb7CCSV2owX7,139.352,4.0,"Mama, I'm Coming Home",0.242
68,Lisa Stansfield,0.677,1992-02-22,0.845,none,dance pop,2.0,0.0,69,1GrCYvkH2DeuXTptRKUFw6,105.893,4.0,Change,0.639
69,Angelica,0.866,1992-02-22,0.391,none,christian metal,0.0,1.0,70,58BXnNOqUXH167HH3dEA9R,126.434,4.0,Angel Baby,0.462
70,Kid 'N Play,2.0,1992-02-22,2.0,none,NA,2.0,2.0,71,NA,2.0,2.0,Ain't Gonna Hurt Nobody,2.0
71,Paula Abdul,0.524,1992-02-22,0.544,none,dance pop,6.0,0.0,72,1uhsVQi7IADIxZXN1xJnk5,147.674,4.0,Blowing Kisses In The Wind,0.261
72,Kathy Troccoli,0.749,1992-02-22,0.874,none,NA,6.0,1.0,73,7rJXvz9zXQr9YYdYzeXe7U,117.776,4.0,Everything Changes,0.78
73,Mariah Carey,0.811,1992-02-22,0.53,none,dance pop,2.0,0.0,74,5UVcgBRW78CCcKCopEGAST,107.853,4.0,Make It Happen,0.75
74,Richard Marx,0.72,1992-02-22,0.478,none,album rock,9.0,1.0,75,0GMFC1osUTm2qKycgHdwWD,97.073,4.0,Keep Coming Back,0.672
75,Giggles,0.744,1992-02-22,0.819,none,deep freestyle,7.0,1.0,76,2dOb3DaZRbiGfruiDODvdd,120.355,4.0,What Goes Around Comes Around,0.87
76,The Party,2.0,1992-02-22,2.0,none,NA,2.0,2.0,77,NA,2.0,2.0,In My Dreams,2.0
77,The Williams Brothers,0.444,1992-02-22,0.199,none,contemporary gospel,0.0,1.0,78,4c8jWog32ctnWEuonvOy7j,85.904,4.0,Can't Cry Hard Enough,0.32
78,Van Halen,0.529,1992-02-22,0.662,none,album rock,5.0,1.0,79,6N1sNzq3CArC1pMSaZTxaT,93.93,4.0,Right Now,0.302
79,Roxette,0.42,1992-02-22,0.574,none,europop,4.0,1.0,80,47PQWnMc01EmIH0PD2UuGb,170.549,4.0,Spending My Time,0.218
