,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
7,Pips,0.33,1961-06-12,0.155,none,brill building pop,0.0,1.0,8,0vzWMMvfUfIZj7fAsBfXkc,168.222,3.0,Every Beat Of My Heart,0.241
8,U.S. Bonds,0.463,1961-06-12,0.831,none,rhythm and blues,0.0,0.0,9,7aHn8rGeEGkDkQiUV0DpW1,164.964,4.0,Quarter To Three,0.898
9,Brook Benton,0.688,1961-06-12,0.394,none,adult standards,5.0,1.0,10,5BcvWNz31Bw2Ss1RrXoKN3,134.643,4.0,The Boll Weevil Song,0.842
10,Little Caesar and The Romans,0.48,1961-06-12,0.403,none,doo-wop,7.0,1.0,11,6o3R69ldWuqUIQzSHKlu2I,104.297,3.0,Those Oldies But Goodies (Remind Me Of You),0.731
11,The Shirelles,0.604,1961-06-12,0.591,none,adult standards,8.0,0.0,12,5sGeyWYDvUIF7QjERNCY7L,140.558,4.0,Mama Said,0.829
12,The Regents,0.242,1961-06-12,0.556,none,doo-wop,5.0,1.0,13,5cb34JlKtNANJUaYefCFfv,163.339,4.0,Barbara-Ann,0.653
13,Clarence Henry,0.728,1961-06-12,0.433,none,doo-wop,10.0,1.0,14,50l67uDFLIW3d9C5QCf4Kr,112.216,4.0,You Always Hurt The One You Love,0.541
14,Ricky Nelson,0.559,1961-06-12,0.78,none,adult standards,9.0,1.0,15,0IMS1Za69G3KHMX4liB2Nr,98.661,4.0,Hello Mary Lou,0.964
15,Shep And The Limelites,0.493,1961-06-12,0.123,none,NA,5.0,1.0,16,2Vr3XMnJyu60xBUUchWUrI,144.64,3.0,Daddy's Home,0.273
16,Bobby Lewis,0.569,1961-06-12,0.722,none,NA,0.0,1.0,17,79s3pSe1u6ggQBEwVPm58Z,142.736,4.0,Tossin' And Turnin',0.965
17,Faron Young,0.62,1961-06-12,0.406,none,country gospel,0.0,1.0,18,4dim8F8t01qimHOmr6S3Gd,101.489,4.0,Hello Walls,0.695
18,Gene McDaniels,0.684,1961-06-12,0.389,none,NA,0.0,1.0,19,4s9qKAu0wMyIWVUB7Cuv3j,129.06,4.0,A Hundred Pounds Of Clay,0.824
19,The Fleetwoods,0.482,1961-06-12,0.124,none,adult standards,1.0,1.0,20,7r60cjhpBJxUuU631Q5YGd,181.061,3.0,Tragedy,0.287
20,Paul Anka,0.584,1961-06-12,0.489,none,adult standards,8.0,1.0,21,7hicCfvTRlRjkrHYim5Gp4,132.891,4.0,Dance On Little Girl,0.896
21,Ernie K-Doe,0.81,1961-06-12,0.524,none,louisiana blues,7.0,0.0,22,39h384i9hij2H9Qtl9XUuu,130.214,4.0,Mother-In-Law,0.949
22,Arthur Lyman Group,2.0,1961-06-12,2.0,none,NA,2.0,2.0,23,NA,2.0,2.0,Yellow Bird,2.0
23,The Marathons,0.593,1961-06-12,0.583,none,NA,2.0,1.0,24,5yL4zWTjLh3zJMXpU8hM1b,118.76,4.0,Peanut Butter,0.915
24,The Coasters,0.869,1961-06-12,0.322,none,adult standards,10.0,1.0,25,2zXOV0ot7bh5P9d1bxZcu7,116.196,4.0,Little Egypt (Ying-Yang),0.876
25,The Edsels,0.609,1961-06-12,0.709,none,doo-wop,1.0,1.0,26,3MfO2eMTwf5LLyMqjwGXLl,122.465,4.0,Rama Lama Ding Dong,0.949
26,Joe Barry,0.58,1961-06-12,0.625,none,swamp pop,6.0,1.0,27,0gddkcPuRHzFWvk2qwzrlc,137.929,3.0,I'm A Fool To Care,0.893
27,Connie Francis,0.239,1961-06-12,0.264,none,adult standards,0.0,1.0,28,2FfgMSgiUFbfkM6u5RMzgo,171.724,3.0,Breakin' In A Brand New Broken Heart,0.174
28,Del Shannon,0.594,1961-06-12,0.533,none,adult standards,10.0,0.0,29,45Szkclj1lt4ubm7RFK68t,78.552,4.0,Runaway,0.729
29,Neil Sedaka,0.542,1961-06-12,0.74,none,adult standards,0.0,1.0,30,4QC7vy5Oq4LKxhdPAnUJxc,154.352,4.0,Little Devil,0.904
30,Frank Gari,2.0,1961-06-12,2.0,none,NA,2.0,2.0,31,NA,2.0,2.0,Lullaby Of Love,2.0
31,The Everly Brothers,0.29,1961-06-12,0.568,none,adult standards,2.0,1.0,32,0jjPYKq66QDiu9Ydl3Gumq,138.893,4.0,Temptation,0.532
32,Johnny Maestro The Voice Of The Crests,2.0,1961-06-12,2.0,none,NA,2.0,2.0,33,NA,2.0,2.0,What A Surprise,2.0
33,Ral Donner,0.658,1961-06-12,0.218,none,NA,1.0,0.0,34,1WYn7Ez9NW1R9lYyZMW3XT,134.671,4.0,Girl Of My Best Friend,0.724
34,Janie Grant,0.674,1961-06-12,0.59,none,NA,0.0,1.0,35,03X56OrDOejgWEz5bVX1gJ,121.33,4.0,Triangle,0.843
35,Eddie Harris,0.584,1961-06-12,0.217,none,bebop,9.0,0.0,36,35h5WR17DqnV6sNP2tYtW9,117.792,4.0,Exodus,0.492
36,Don Costa And His Orchestra And Chorus,2.0,1961-06-12,2.0,none,NA,2.0,2.0,37,NA,2.0,2.0,Never On Sunday,2.0
37,Donnie and The Dreamers,0.393,1961-06-12,0.358,none,NA,0.0,1.0,38,6R8dZJ0hAurSStsFZf7EDF,136.188,4.0,Count Every Star,0.481
38,Andy Williams,0.415,1961-06-12,0.533,none,adult standards,0.0,1.0,39,68cXqkPaHAFkotUv3ETwZD,175.216,4.0,The Bilbao Song,0.902
39,The Starlets,0.413,1961-06-12,0.628,none,classic girl group,8.0,1.0,40,5tscs7pvEkhPtZS2Bi1Q0p,87.096,4.0,Better Tell Him No,0.865
40,The Belmonts,0.341,1961-06-12,0.572,none,doo-wop,5.0,1.0,41,7mogqg1O2pjRnQ85E5phHt,80.339,4.0,Tell Me Why,0.761
41,Tony Orlando,0.448,1961-06-12,0.408,none,brill building pop,4.0,1.0,42,54oRwZxnC8fN6RyjdlHBTP,116.866,4.0,Halfway To Paradise,0.616
42,The Cleftones,0.519,1961-06-12,0.396,none,doo-wop,8.0,1.0,43,5XoYj1BbiLSzBjhPoMv09C,148.534,4.0,Heart And Soul,0.942
43,Fats Domino,0.78,1961-06-12,0.551,none,adult standards,5.0,1.0,44,5HWQEMf27wOTGRD8Q8pihz,118.467,4.0,It Keeps Rainin',0.972
