,artist,danceability,date,energy,featuring,genre,key,mode,rank,spotifyID,tempo,timesignature,track,valence
63,Charles Wright And The Watts 103rd Street Rhythm Band,0.669,1970-04-11,0.514,none,classic soul,0.0,0.0,64,5tMuapLvDtmai49KiqXKnu,96.356,4.0,Love Land,0.866
64,Led Zeppelin,0.475,1970-04-11,0.808,none,album rock,9.0,1.0,65,49C6EGQhCUSgyADHYvJ7ez,152.098,4.0,Living Loving Maid (She's Just A Woman),0.896
65,Johnny Cash,0.681,1970-04-11,0.385,none,outlaw country,4.0,1.0,66,0snyjt8NMg7Dc7E3xnDH9b,86.139,4.0,What Is Truth,0.629
66,The 5 Stairsteps,0.505,1970-04-11,0.63,none,chicago soul,2.0,1.0,67,7agk25vHxeKe626vePNxqz,163.769,4.0,Dear Prudence,0.686
67,Simon,0.755,1970-04-11,0.876,Garfunkel,folk,0.0,1.0,68,6QhXQOpyYvbpdbyjgAqKdY,102.762,4.0,Cecilia,0.954
68,Jerry Naylor,0.453,1970-04-11,0.637,none,NA,3.0,1.0,69,5SX9wQDM4Zbf87SDQoldLH,105.509,4.0,But For Love,0.696
69,Charley Pride,0.711,1970-04-11,0.407,none,country,2.0,1.0,70,2hbrah0o7ppR1HeQkDvLhj,116.626,4.0,Is Anybody Goin' To San Antone,0.875
70,The O'Jays,0.575,1970-04-11,0.562,none,classic soul,3.0,1.0,71,1PSfY3lSwBD888PZW0s5JH,169.362,4.0,Deeper (In Love With You),0.902
71,George Perkins,2.0,1970-04-11,2.0,The Silver Stars,NA,2.0,2.0,72,NA,2.0,2.0,Cryin' In The Streets (Part 1),2.0
72,The Poppy Family (,0.508,1970-04-11,0.67,Susan Jacks),bubblegum pop,1.0,1.0,73,6TtWuzlHNTvtnpO0pI83MU,93.406,4.0,Which Way You Goin' Billy?,0.646
73,The Meters,0.612,1970-04-11,0.623,none,afrobeat,9.0,1.0,74,5wM6XpfVG7SdvQPt86KgIH,100.996,4.0,Chicken Strut,0.757
74,B.B. King,0.681,1970-04-11,0.778,none,blues,7.0,1.0,75,3mrrWFfuesBi5fswdz1Xxf,138.718,4.0,So Excited,0.866
75,The Cuff Links,2.0,1970-04-11,2.0,none,NA,2.0,2.0,76,NA,2.0,2.0,Run Sally Run,2.0
76,Steppenwolf,0.594,1970-04-11,0.807,none,album rock,1.0,0.0,77,7uBFTvkmgnCpaIe5c2MU7x,98.65,4.0,Hey Lawdy Mama,0.55
77,Syndicate Of Sound,2.0,1970-04-11,2.0,none,NA,2.0,2.0,78,NA,2.0,2.0,Brown Paper Bag,2.0
78,Bobbie Gentry,0.58,1970-04-11,0.347,none,nashville sound,0.0,0.0,79,2gMxsK1P5PF65J6q4rsCYl,156.288,4.0,He Made A Woman Out Of Me,0.825
79,Funkadelic,0.515,1970-04-11,0.877,none,funk,2.0,1.0,80,2jPXEgRWL09g6Z9wY7BZEQ,76.361,4.0,"I Got A Thing, You Got A Thing, Everybody's Got A Thing",0.645
80,Mark Lindsay,0.239,1970-04-11,0.551,none,bubblegum pop,4.0,1.0,81,18fLsmC4wj5Xf8QgkOraFZ,178.044,4.0,Miss America,0.36
81,Eddie Holman,2.0,1970-04-11,2.0,none,NA,2.0,2.0,82,NA,2.0,2.0,Don't Stop Now/Since I Don't Have You,2.0
82,Vanity Fare,0.73,1970-04-11,0.643,none,brill building pop,0.0,1.0,83,4dfXR186pboAgONCVQwMz6,130.748,4.0,Hitchin' A Ride,0.977
83,Bobby Goldsboro,0.43,1970-04-11,0.593,none,adult standards,2.0,1.0,84,6pEjBxiCswWA00t9MhEfjh,97.537,4.0,Can You Feel It,0.449
84,Turley Richards,2.0,1970-04-11,2.0,none,NA,2.0,2.0,85,NA,2.0,2.0,Love Minus Zero-No Limit,2.0
85,Flamingos,2.0,1970-04-11,2.0,none,NA,2.0,2.0,86,NA,2.0,2.0,Buffalo Soldier,2.0
86,Charlie Rich,0.674,1970-04-11,0.244,none,country,9.0,1.0,87,0a32BQVIZxqDYiSHtvpAkb,118.795,4.0,"July 12, 1939",0.635
87,The Sandpipers,0.168,1970-04-11,0.593,none,bubblegum pop,2.0,1.0,88,6CktzfYm1SNLwFiyV9XwJY,155.247,3.0,Come Saturday Morning,0.718
88,El Chicano,2.0,1970-04-11,2.0,none,NA,2.0,2.0,89,NA,2.0,2.0,Viva Tirado - Part I,2.0
89,Vincent Bell,2.0,1970-04-11,2.0,none,NA,2.0,2.0,90,NA,2.0,2.0,Airport Love Theme (Gwen And Vern),2.0
90,Eddie,2.0,1970-04-11,2.0,Dutch,NA,2.0,2.0,91,NA,2.0,2.0,"My Wife, The Dancer",2.0
91,Wilson Pickett,0.446,1970-04-11,0.4,none,adult standards,7.0,1.0,92,6eOEZUvy3lXFrpDpLOyqN8,140.091,4.0,"Cole, Cooke & Redding",0.625
92,The Lettermen,2.0,1970-04-11,2.0,none,NA,2.0,2.0,93,NA,2.0,2.0,Hang On Sloopy,2.0
93,Mountain,0.58,1970-04-11,0.624,none,album rock,9.0,1.0,94,4vO9dmzNRqDhFY3jD1a3P7,139.72,4.0,Mississippi Queen,0.639
94,Glen Campbell,0.166,1970-04-11,0.445,none,adult standards,2.0,1.0,95,03BmLn9FpEZ0bXwtAX0pv8,189.186,3.0,Oh Happy Day,0.384
95,Bob Seger System,2.0,1970-04-11,2.0,none,NA,2.0,2.0,96,NA,2.0,2.0,Lucifer,2.0
96,The Doors,2.0,1970-04-11,2.0,none,NA,2.0,2.0,97,NA,2.0,2.0,You Make Me Real/Roadhouse Blues,2.0
97,Bee Gees,0.335,1970-04-11,0.391,none,disco,2.0,1.0,98,49TAefltwdGl085fK0EcUV,142.851,4.0,If Only I Had My Mind On Something Else,0.599
98,Clarence Carter,0.694,1970-04-11,0.445,none,classic soul,6.0,1.0,99,01qWCNkkknoQktSrxjIHF8,112.594,4.0,I Can't Leave Your Love Alone,0.96
99,Oliver,2.0,1970-04-11,2.0,none,NA,2.0,2.0,100,NA,2.0,2.0,Angelica,2.0
0,The Beatles,0.443,1970-04-18,0.403,none,british invasion,0.0,1.0,1,7iN1s7xHE4ifF5povM6A48,143.462,4.0,Let It Be,0.41
1,Jackson 5,0.736,1970-04-18,0.689,none,christmas,8.0,1.0,2,6wDviYDtmSDZ0S6TVMM9Vc,93.781,4.0,ABC,0.95
